Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
Dallas Mavericks,Philadelphia 76ers,0021900581,109,0.605,0.46,0.363,0.777,47.0,24.2,12.8,6.4,4.6,6.5,115.4,109.2,0.579,91,0.641,0.471,0.363,0.746,45.9,26.5,15.1,8.2,5.6,4.0,109.3,105.4,0.565,1,01/11/2020
Denver Nuggets,Cleveland Cavaliers,0021900582,103,0.703,0.462,0.349,0.772,45.2,26.8,13.7,7.9,4.6,3.9,111.0,106.9,0.553,111,0.289,0.451,0.343,0.761,44.4,21.6,16.5,7.2,3.4,-8.7,105.6,114.1,0.545,0,01/11/2020
Oklahoma City Thunder,Los Angeles Lakers,0021900580,110,0.579,0.465,0.341,0.791,43.6,21.2,13.9,7.5,4.8,2.0,108.6,106.7,0.567,125,0.816,0.484,0.358,0.742,45.2,25.7,14.9,8.5,7.4,8.0,112.4,104.5,0.576,0,01/11/2020
New York Knicks,Miami Heat,0021900584,124,0.256,0.435,0.343,0.688,46.3,21.0,14.2,7.7,4.6,-8.2,104.5,112.6,0.523,121,0.711,0.47,0.376,0.77,45.2,24.9,15.9,7.6,4.1,3.9,110.5,107.0,0.584,1,01/12/2020
Phoenix Suns,Charlotte Hornets,0021900590,100,0.395,0.461,0.346,0.808,42.0,27.1,14.0,7.5,3.6,-1.1,110.0,110.9,0.568,92,0.366,0.438,0.355,0.749,43.7,24.3,15.5,6.7,4.4,-6.8,106.3,113.1,0.544,1,01/12/2020
Brooklyn Nets,Atlanta Hawks,0021900586,108,0.459,0.439,0.329,0.744,46.8,22.9,15.2,6.4,4.7,-1.9,105.8,107.7,0.542,86,0.205,0.443,0.318,0.761,41.1,22.2,16.1,7.7,4.9,-9.4,103.6,113.0,0.541,1,01/12/2020
Denver Nuggets,LA Clippers,0021900589,114,0.684,0.461,0.344,0.771,45.2,26.7,13.4,7.9,4.6,3.6,110.9,107.1,0.552,104,0.692,0.463,0.36,0.788,46.4,22.6,15.3,7.4,4.9,5.9,111.7,105.6,0.57,1,01/12/2020
Washington Wizards,Utah Jazz,0021900585,116,0.342,0.458,0.362,0.773,41.1,24.8,13.3,7.5,4.0,-4.7,110.7,115.2,0.558,127,0.684,0.469,0.392,0.766,45.8,22.1,15.5,5.9,4.2,3.5,109.7,105.9,0.58,0,01/12/2020
Toronto Raptors,San Antonio Spurs,0021900587,104,0.658,0.446,0.368,0.798,45.8,24.7,14.6,8.1,5.3,5.2,109.1,103.9,0.56,105,0.432,0.474,0.374,0.794,45.3,24.1,12.8,6.4,5.6,-1.1,111.0,111.8,0.568,0,01/12/2020
Memphis Grizzlies,Golden State Warriors,0021900588,122,0.436,0.47,0.362,0.788,43.7,26.8,15.0,7.4,5.1,-3.2,109.1,112.1,0.567,102,0.225,0.429,0.332,0.809,43.3,23.8,14.5,8.3,4.5,-7.8,102.9,111.1,0.529,1,01/12/2020
Los Angeles Lakers,Cleveland Cavaliers,0021900597,128,0.821,0.484,0.361,0.742,45.4,25.6,14.8,8.4,7.3,8.2,112.7,104.6,0.577,99,0.308,0.452,0.342,0.763,44.7,21.6,16.4,7.1,3.3,-8.3,105.8,114.0,0.546,1,01/13/2020
Boston Celtics,Chicago Bulls,0021900593,113,0.703,0.457,0.354,0.806,46.0,23.2,13.9,8.3,5.8,7.0,111.5,104.5,0.562,101,0.35,0.433,0.355,0.765,42.8,22.7,15.1,9.8,4.3,-1.8,104.5,106.2,0.538,1,01/13/2020
Detroit Pistons,New Orleans Pelicans,0021900591,110,0.35,0.464,0.371,0.742,42.8,24.5,16.0,7.6,4.8,-2.9,109.1,111.8,0.566,117,0.35,0.45,0.367,0.735,43.7,24.4,14.8,7.1,4.8,-3.8,108.6,112.8,0.556,0,01/13/2020
Portland Trail Blazers,Charlotte Hornets,0021900595,115,0.4,0.448,0.358,0.813,45.1,19.2,12.9,5.9,6.4,-2.4,109.6,111.9,0.553,112,0.357,0.437,0.352,0.747,43.5,24.3,15.5,6.8,4.3,-6.9,106.0,112.9,0.542,1,01/13/2020
Indiana Pacers,Philadelphia 76ers,0021900592,101,0.615,0.471,0.368,0.795,43.6,26.0,13.0,7.0,5.1,3.1,109.9,106.8,0.561,95,0.625,0.469,0.359,0.745,45.9,26.4,14.8,8.3,5.6,3.5,109.1,105.7,0.561,1,01/13/2020
Sacramento Kings,Orlando Magic,0021900596,112,0.385,0.452,0.357,0.781,42.7,22.7,15.6,7.7,4.5,-2.8,106.8,109.2,0.554,114,0.462,0.432,0.333,0.77,45.7,22.9,13.2,8.9,6.3,0.2,104.9,105.0,0.529,0,01/13/2020
Minnesota Timberwolves,Oklahoma City Thunder,0021900594,104,0.395,0.432,0.322,0.757,44.3,21.3,14.7,8.3,5.9,-2.7,106.0,108.7,0.541,117,0.564,0.465,0.34,0.793,43.4,21.3,13.8,7.4,4.8,1.5,108.6,107.1,0.566,0,01/13/2020
Golden State Warriors,Dallas Mavericks,0021900602,97,0.22,0.427,0.336,0.807,43.3,23.8,14.6,8.3,4.5,-8.0,102.7,111.1,0.529,124,0.615,0.461,0.364,0.774,47.3,24.2,12.9,6.4,4.7,6.8,115.4,108.9,0.58,0,01/14/2020
Brooklyn Nets,Utah Jazz,0021900599,107,0.474,0.441,0.33,0.738,47.1,22.9,15.4,6.4,4.6,-1.3,105.6,106.9,0.544,118,0.692,0.47,0.39,0.768,45.8,22.2,15.4,5.9,4.1,3.7,110.1,106.1,0.581,0,01/14/2020
LA Clippers,Cleveland Cavaliers,0021900603,128,0.675,0.463,0.357,0.788,46.3,22.6,15.3,7.4,4.9,5.5,111.6,105.9,0.569,103,0.3,0.452,0.341,0.76,44.6,21.6,16.5,7.0,3.2,-8.8,105.6,114.4,0.546,1,01/14/2020
Milwaukee Bucks,New York Knicks,0021900601,128,0.854,0.479,0.353,0.733,49.2,24.6,13.7,7.4,6.0,11.7,113.5,101.8,0.584,102,0.275,0.437,0.341,0.692,46.2,21.1,14.0,7.8,4.5,-8.0,105.1,113.0,0.525,1,01/14/2020
Atlanta Hawks,Phoenix Suns,0021900598,123,0.2,0.44,0.316,0.763,40.8,22.2,16.0,7.9,4.9,-9.6,103.0,112.7,0.538,110,0.41,0.462,0.346,0.804,42.2,26.9,14.2,7.5,3.6,-0.8,109.8,110.5,0.567,1,01/14/2020
Memphis Grizzlies,Houston Rockets,0021900600,121,0.45,0.47,0.36,0.79,44.0,26.9,15.0,7.6,5.1,-2.6,109.2,111.6,0.566,110,0.684,0.455,0.35,0.78,45.3,20.6,14.4,7.7,4.7,5.2,113.7,108.7,0.58,1,01/14/2020
Philadelphia 76ers,Brooklyn Nets,0021900605,117,0.61,0.468,0.355,0.746,46.1,26.2,14.8,8.2,5.6,3.2,108.8,105.7,0.56,106,0.462,0.442,0.329,0.736,47.0,22.9,15.3,6.3,4.6,-1.5,105.7,107.3,0.544,1,01/15/2020
Los Angeles Lakers,Orlando Magic,0021900613,118,0.825,0.486,0.361,0.742,45.4,25.8,14.7,8.4,7.2,8.7,113.1,104.4,0.579,119,0.475,0.432,0.333,0.772,45.8,22.8,13.1,8.8,6.3,0.3,105.2,105.2,0.53,0,01/15/2020
Chicago Bulls,Washington Wizards,0021900607,115,0.341,0.434,0.353,0.767,42.7,22.5,15.0,9.7,4.4,-2.0,104.5,106.4,0.539,106,0.333,0.459,0.362,0.775,41.0,24.9,13.3,7.4,4.0,-4.8,110.8,115.5,0.558,1,01/15/2020
Boston Celtics,Detroit Pistons,0021900604,103,0.711,0.457,0.355,0.809,46.0,23.3,13.9,8.2,5.8,7.1,111.5,104.5,0.563,116,0.341,0.462,0.371,0.743,42.7,24.5,15.8,7.6,4.9,-3.0,108.8,111.7,0.564,0,01/15/2020
Houston Rockets,Portland Trail Blazers,0021900611,107,0.667,0.454,0.349,0.783,45.2,20.6,14.4,7.6,4.7,4.8,113.7,109.1,0.579,117,0.415,0.45,0.36,0.813,45.2,19.4,12.9,5.8,6.3,-2.2,109.9,112.1,0.555,0,01/15/2020
Miami Heat,San Antonio Spurs,0021900606,106,0.692,0.472,0.376,0.771,45.1,25.0,15.9,7.4,4.1,3.7,110.9,107.6,0.586,100,0.447,0.473,0.369,0.792,45.4,24.1,12.8,6.4,5.6,-1.0,110.8,111.6,0.566,1,01/15/2020
Sacramento Kings,Dallas Mavericks,0021900612,123,0.375,0.453,0.357,0.783,42.7,22.7,15.6,7.6,4.4,-2.8,106.9,109.4,0.555,127,0.625,0.462,0.364,0.771,47.5,24.2,12.8,6.4,4.7,7.3,115.7,108.7,0.58,0,01/15/2020
Denver Nuggets,Charlotte Hornets,0021900610,100,0.692,0.462,0.346,0.772,45.2,26.7,13.5,7.9,4.6,3.8,111.0,107.1,0.553,86,0.349,0.437,0.355,0.748,43.6,24.4,15.3,6.8,4.3,-6.8,106.3,113.1,0.543,1,01/15/2020
Minnesota Timberwolves,Indiana Pacers,0021900608,99,0.385,0.432,0.322,0.757,44.1,21.3,14.6,8.3,5.9,-3.0,105.9,108.9,0.54,104,0.625,0.469,0.369,0.796,43.8,26.0,12.9,7.0,5.1,3.1,109.8,106.6,0.559,0,01/15/2020
Oklahoma City Thunder,Toronto Raptors,0021900609,121,0.575,0.466,0.341,0.795,43.6,21.4,13.8,7.4,4.9,1.8,108.8,107.1,0.568,130,0.641,0.445,0.368,0.798,45.8,24.8,14.5,8.1,5.2,5.0,109.0,103.9,0.559,0,01/15/2020
Golden State Warriors,Denver Nuggets,0021900617,131,0.214,0.428,0.335,0.806,43.1,23.8,14.6,8.3,4.4,-8.5,102.6,111.5,0.528,134,0.7,0.462,0.346,0.767,45.2,26.8,13.5,7.9,4.6,4.1,111.0,106.8,0.553,0,01/16/2020
New York Knicks,Phoenix Suns,0021900614,98,0.268,0.434,0.34,0.693,46.1,21.2,13.9,7.8,4.5,-8.4,104.8,113.1,0.523,121,0.4,0.462,0.343,0.805,42.2,26.8,14.1,7.5,3.7,-1.1,109.7,110.7,0.567,0,01/16/2020
LA Clippers,Orlando Magic,0021900618,122,0.683,0.464,0.358,0.787,46.5,22.7,15.2,7.4,4.9,6.0,112.0,105.8,0.571,95,0.488,0.433,0.334,0.772,45.8,22.7,13.1,8.8,6.2,0.3,105.4,105.4,0.53,1,01/16/2020
New Orleans Pelicans,Utah Jazz,0021900616,138,0.366,0.449,0.367,0.738,44.0,24.3,14.9,7.0,4.8,-3.6,108.6,112.4,0.555,132,0.7,0.471,0.39,0.769,45.7,22.1,15.2,6.0,4.1,3.9,110.4,106.2,0.582,1,01/16/2020
Milwaukee Bucks,Boston Celtics,0021900615,128,0.857,0.479,0.354,0.735,49.3,24.6,13.7,7.3,6.0,12.0,113.6,101.5,0.585,123,0.692,0.458,0.354,0.804,46.0,23.3,13.9,8.2,5.8,6.6,111.4,104.9,0.563,1,01/16/2020
Philadelphia 76ers,Chicago Bulls,0021900620,100,0.619,0.469,0.355,0.743,46.2,26.2,14.7,8.2,5.7,3.4,109.0,105.7,0.56,89,0.357,0.436,0.354,0.765,42.6,22.6,15.0,9.8,4.4,-1.8,104.7,106.4,0.54,1,01/17/2020
San Antonio Spurs,Atlanta Hawks,0021900624,120,0.436,0.472,0.367,0.792,45.4,24.0,12.7,6.4,5.5,-1.1,110.7,111.5,0.565,121,0.22,0.441,0.319,0.765,40.9,22.2,16.0,7.8,5.0,-9.1,103.4,112.5,0.539,0,01/17/2020
Indiana Pacers,Minnesota Timberwolves,0021900619,116,0.634,0.47,0.367,0.795,43.8,26.0,13.0,7.0,5.0,3.2,109.7,106.5,0.56,114,0.375,0.432,0.324,0.757,44.1,21.4,14.6,8.2,5.9,-3.0,105.8,108.8,0.54,1,01/17/2020
Dallas Mavericks,Portland Trail Blazers,0021900625,120,0.634,0.464,0.363,0.772,47.4,24.2,12.8,6.3,4.6,7.3,116.0,109.0,0.581,112,0.429,0.449,0.358,0.813,45.5,19.4,12.8,5.8,6.3,-1.9,110.0,111.9,0.554,1,01/17/2020
Toronto Raptors,Washington Wizards,0021900621,140,0.65,0.449,0.371,0.797,45.5,25.0,14.6,8.2,5.1,5.1,109.4,104.2,0.563,111,0.325,0.459,0.363,0.776,40.9,24.9,13.3,7.4,4.1,-4.9,110.7,115.5,0.559,1,01/17/2020
Memphis Grizzlies,Cleveland Cavaliers,0021900622,113,0.463,0.47,0.36,0.791,43.9,26.9,14.8,7.6,5.2,-2.3,109.5,111.6,0.567,109,0.293,0.451,0.342,0.762,44.5,21.7,16.5,7.0,3.3,-9.2,105.6,114.7,0.545,1,01/17/2020
Oklahoma City Thunder,Miami Heat,0021900623,108,0.561,0.467,0.343,0.798,43.2,21.6,13.9,7.5,4.8,1.6,109.0,107.5,0.57,115,0.7,0.472,0.378,0.768,45.2,25.0,15.8,7.4,4.1,3.8,110.9,107.5,0.586,0,01/17/2020
Golden State Warriors,Orlando Magic,0021900634,109,0.209,0.428,0.339,0.808,42.9,24.0,14.7,8.3,4.4,-8.3,102.9,111.6,0.53,95,0.476,0.432,0.334,0.769,45.7,22.8,13.0,8.7,6.1,-0.4,105.2,105.8,0.529,1,01/18/2020
Chicago Bulls,Cleveland Cavaliers,0021900631,118,0.349,0.435,0.351,0.764,42.6,22.6,15.1,9.7,4.4,-2.0,104.5,106.4,0.539,116,0.286,0.451,0.34,0.76,44.6,21.6,16.4,6.9,3.3,-9.1,105.6,114.6,0.545,1,01/18/2020
New York Knicks,Philadelphia 76ers,0021900630,87,0.262,0.434,0.339,0.693,45.9,21.2,14.0,7.8,4.4,-8.7,104.5,113.1,0.522,90,0.628,0.469,0.354,0.746,46.2,26.3,14.7,8.2,5.7,3.6,108.9,105.5,0.561,0,01/18/2020
Brooklyn Nets,Milwaukee Bucks,0021900627,97,0.45,0.442,0.332,0.732,46.9,22.8,15.3,6.4,4.5,-1.7,105.8,107.6,0.543,117,0.86,0.479,0.357,0.734,49.2,24.5,13.6,7.3,6.0,11.8,113.8,101.9,0.585,0,01/18/2020
Boston Celtics,Phoenix Suns,0021900628,119,0.675,0.458,0.352,0.805,45.8,23.0,13.8,8.1,5.8,6.3,111.6,105.3,0.562,123,0.415,0.463,0.345,0.805,42.4,26.8,14.2,7.6,3.7,-0.6,109.8,110.3,0.568,0,01/18/2020
Houston Rockets,Los Angeles Lakers,0021900633,115,0.65,0.453,0.349,0.78,45.3,20.7,14.3,7.5,4.6,4.5,113.5,109.2,0.577,124,0.805,0.486,0.362,0.741,45.4,25.9,14.7,8.4,7.2,8.5,113.1,104.7,0.579,0,01/18/2020
Utah Jazz,Sacramento Kings,0021900636,123,0.683,0.471,0.389,0.77,45.5,22.1,15.1,6.0,4.1,3.6,110.7,106.7,0.582,101,0.366,0.455,0.358,0.777,42.7,22.9,15.4,7.5,4.3,-2.8,107.3,109.8,0.556,1,01/18/2020
Atlanta Hawks,Detroit Pistons,0021900629,103,0.238,0.442,0.323,0.764,40.9,22.2,16.1,7.8,5.0,-8.9,103.7,112.5,0.542,136,0.357,0.465,0.371,0.739,42.5,24.6,15.8,7.6,4.9,-2.6,109.1,111.6,0.567,0,01/18/2020
Minnesota Timberwolves,Toronto Raptors,0021900632,112,0.366,0.433,0.326,0.758,43.9,21.5,14.6,8.1,5.8,-3.0,106.0,108.9,0.541,122,0.659,0.452,0.375,0.798,45.3,25.2,14.7,8.4,5.0,5.7,110.0,104.2,0.566,0,01/18/2020
Oklahoma City Thunder,Portland Trail Blazers,0021900635,119,0.548,0.466,0.345,0.8,43.1,21.8,13.8,7.4,4.8,1.4,109.1,107.8,0.57,106,0.419,0.451,0.357,0.81,45.4,19.6,12.7,5.8,6.3,-2.1,110.1,112.2,0.555,1,01/18/2020
New Orleans Pelicans,LA Clippers,0021900626,130,0.381,0.452,0.368,0.737,43.9,24.3,14.8,7.0,4.9,-3.4,108.9,112.5,0.557,133,0.69,0.465,0.36,0.785,46.8,22.9,15.1,7.3,4.9,6.5,112.2,105.6,0.571,0,01/18/2020
San Antonio Spurs,Miami Heat,0021900637,107,0.425,0.472,0.365,0.797,45.4,24.1,12.7,6.6,5.5,-1.1,110.8,111.6,0.565,102,0.707,0.472,0.378,0.769,45.3,25.1,15.7,7.3,4.1,3.8,111.1,107.7,0.586,1,01/19/2020
Denver Nuggets,Indiana Pacers,0021900638,107,0.707,0.462,0.35,0.77,45.3,26.8,13.6,8.0,4.7,4.0,111.2,107.0,0.555,115,0.643,0.472,0.367,0.795,43.8,25.9,13.0,6.9,5.1,3.2,109.8,106.7,0.562,0,01/19/2020
Phoenix Suns,San Antonio Spurs,0021900650,118,0.429,0.463,0.346,0.807,42.5,26.8,14.2,7.6,3.7,-0.5,110.0,110.3,0.569,120,0.439,0.471,0.365,0.801,45.4,24.2,12.7,6.5,5.5,-1.0,110.9,111.6,0.565,0,01/20/2020
Brooklyn Nets,Philadelphia 76ers,0021900641,111,0.439,0.439,0.331,0.735,46.8,22.8,15.3,6.5,4.6,-2.2,105.3,107.5,0.541,117,0.636,0.468,0.353,0.744,46.1,26.4,14.7,8.2,5.8,3.6,108.7,105.2,0.56,0,01/20/2020
Boston Celtics,Los Angeles Lakers,0021900648,139,0.659,0.457,0.352,0.807,45.6,23.1,13.7,8.2,5.8,6.0,111.5,105.6,0.562,107,0.81,0.486,0.361,0.74,45.4,25.8,14.7,8.4,7.2,8.5,113.1,104.7,0.579,1,01/20/2020
Cleveland Cavaliers,New York Knicks,0021900643,86,0.279,0.453,0.343,0.764,44.4,21.7,16.7,6.9,3.3,-8.9,105.8,114.7,0.548,106,0.256,0.433,0.337,0.691,46.0,21.2,14.0,7.8,4.5,-8.6,104.2,112.8,0.521,0,01/20/2020
Houston Rockets,Oklahoma City Thunder,0021900645,107,0.634,0.453,0.348,0.781,45.2,20.6,14.4,7.5,4.6,4.2,113.3,109.3,0.577,112,0.558,0.468,0.344,0.797,43.2,21.9,13.8,7.4,4.8,1.6,109.4,107.8,0.571,0,01/20/2020
Miami Heat,Sacramento Kings,0021900644,118,0.69,0.471,0.376,0.771,45.4,25.0,15.6,7.3,4.1,3.6,111.1,107.8,0.585,113,0.357,0.456,0.358,0.774,42.6,22.8,15.3,7.4,4.3,-3.3,107.2,110.2,0.556,1,01/20/2020
Portland Trail Blazers,Golden State Warriors,0021900652,129,0.409,0.45,0.357,0.809,45.3,19.4,12.7,5.8,6.3,-2.3,110.0,112.3,0.554,124,0.227,0.429,0.338,0.81,43.0,24.1,14.6,8.3,4.4,-7.8,103.1,111.2,0.531,1,01/20/2020
Utah Jazz,Indiana Pacers,0021900651,118,0.69,0.472,0.388,0.774,45.6,22.1,15.0,6.1,4.1,4.1,111.1,106.7,0.583,88,0.651,0.473,0.369,0.796,43.7,26.1,13.0,6.8,5.1,3.3,110.0,106.8,0.563,1,01/20/2020
Milwaukee Bucks,Chicago Bulls,0021900647,111,0.864,0.48,0.36,0.732,49.2,24.5,13.7,7.3,6.0,12.0,113.6,101.5,0.586,98,0.364,0.438,0.351,0.764,42.2,22.7,15.0,9.9,4.3,-1.9,104.8,106.6,0.541,1,01/20/2020
Atlanta Hawks,Toronto Raptors,0021900640,117,0.233,0.442,0.322,0.766,40.7,22.1,16.1,7.9,5.1,-9.4,103.6,113.0,0.541,122,0.667,0.454,0.375,0.8,45.2,25.1,14.7,8.5,5.1,5.8,110.1,104.2,0.568,0,01/20/2020
Minnesota Timberwolves,Denver Nuggets,0021900649,100,0.357,0.432,0.325,0.759,44.0,21.7,14.6,8.1,5.8,-3.2,106.0,109.1,0.541,107,0.69,0.463,0.346,0.767,45.3,26.7,13.5,8.0,4.6,3.7,111.2,107.3,0.554,0,01/20/2020
Charlotte Hornets,Orlando Magic,0021900642,83,0.341,0.437,0.355,0.745,43.6,24.5,15.4,6.8,4.4,-7.0,106.1,113.0,0.542,106,0.465,0.432,0.333,0.767,45.7,22.7,13.0,8.7,6.1,-0.7,104.9,105.9,0.529,0,01/20/2020
Washington Wizards,Detroit Pistons,0021900639,106,0.317,0.459,0.364,0.774,40.9,24.7,13.7,7.5,4.0,-5.5,110.5,115.8,0.559,100,0.372,0.468,0.373,0.74,42.4,24.8,15.8,7.7,4.9,-1.8,109.7,111.3,0.57,1,01/20/2020
Memphis Grizzlies,New Orleans Pelicans,0021900646,116,0.476,0.471,0.359,0.789,43.9,27.0,14.8,7.7,5.3,-2.1,109.5,111.5,0.568,126,0.372,0.453,0.368,0.733,43.9,24.4,14.9,7.0,4.9,-3.3,109.2,112.8,0.559,0,01/20/2020
Dallas Mavericks,LA Clippers,0021900653,107,0.643,0.463,0.364,0.773,47.4,24.1,12.8,6.3,4.6,7.3,116.1,109.1,0.581,110,0.698,0.466,0.359,0.785,46.4,22.8,15.0,7.4,4.8,6.4,112.4,105.9,0.572,0,01/21/2020
Golden State Warriors,Utah Jazz,0021900665,96,0.222,0.429,0.335,0.811,43.2,24.1,14.4,8.3,4.4,-7.8,103.2,111.3,0.53,129,0.698,0.473,0.388,0.777,45.8,22.1,15.2,6.1,4.1,4.7,111.2,106.3,0.584,0,01/22/2020
Chicago Bulls,Minnesota Timberwolves,0021900661,117,0.356,0.436,0.349,0.767,42.1,22.5,15.1,9.9,4.3,-2.1,104.5,106.5,0.54,110,0.349,0.432,0.324,0.76,44.0,21.8,14.5,8.1,5.8,-3.3,106.0,109.1,0.54,1,01/22/2020
New York Knicks,Los Angeles Lakers,0021900659,92,0.273,0.434,0.338,0.694,46.1,21.1,13.9,7.7,4.6,-8.0,104.3,112.3,0.522,100,0.791,0.485,0.359,0.741,45.2,25.7,14.7,8.4,7.2,7.6,112.9,105.5,0.577,0,01/22/2020
Phoenix Suns,Indiana Pacers,0021900664,87,0.419,0.465,0.347,0.809,42.5,26.8,14.2,7.5,3.7,-0.5,110.2,110.6,0.57,112,0.636,0.472,0.367,0.793,43.4,26.0,13.0,6.9,5.2,2.5,109.6,107.1,0.56,0,01/22/2020
Boston Celtics,Memphis Grizzlies,0021900657,119,0.667,0.46,0.355,0.803,45.6,23.3,13.6,8.2,5.8,6.7,112.2,105.6,0.565,95,0.465,0.471,0.357,0.787,44.0,27.0,14.7,7.7,5.2,-2.3,109.5,111.7,0.566,1,01/22/2020
Orlando Magic,Oklahoma City Thunder,0021900655,114,0.477,0.433,0.336,0.764,45.8,22.8,13.0,8.7,6.1,-0.2,105.2,105.6,0.529,120,0.568,0.467,0.345,0.797,43.3,21.7,13.8,7.4,4.8,1.7,109.4,107.7,0.57,0,01/22/2020
Houston Rockets,Denver Nuggets,0021900662,121,0.619,0.452,0.344,0.78,45.2,20.6,14.4,7.4,4.7,4.0,113.1,109.2,0.575,105,0.698,0.463,0.346,0.768,45.5,26.7,13.5,8.0,4.6,3.8,111.2,107.3,0.554,1,01/22/2020
Miami Heat,Washington Wizards,0021900658,134,0.698,0.472,0.376,0.772,45.2,25.0,15.7,7.3,4.1,3.7,111.1,107.8,0.586,129,0.333,0.46,0.365,0.775,40.9,24.6,13.8,7.5,4.1,-5.2,110.3,115.4,0.56,1,01/22/2020
Detroit Pistons,Sacramento Kings,0021900654,127,0.364,0.467,0.372,0.739,42.4,24.6,15.8,7.8,4.9,-1.9,109.4,111.1,0.568,106,0.349,0.455,0.355,0.775,42.6,22.9,15.2,7.5,4.3,-3.3,107.2,110.2,0.555,1,01/22/2020
Atlanta Hawks,LA Clippers,0021900656,102,0.227,0.443,0.323,0.764,40.8,22.1,16.3,7.9,5.1,-9.3,103.7,112.9,0.543,95,0.705,0.463,0.358,0.785,46.7,22.7,14.9,7.4,4.8,6.3,112.4,106.0,0.57,1,01/22/2020
Toronto Raptors,Philadelphia 76ers,0021900660,107,0.674,0.453,0.373,0.798,45.1,25.1,14.6,8.5,5.1,5.8,110.1,104.2,0.567,95,0.644,0.468,0.352,0.744,46.0,26.4,14.6,8.3,5.8,3.6,108.7,105.3,0.56,1,01/22/2020
New Orleans Pelicans,San Antonio Spurs,0021900663,117,0.386,0.454,0.37,0.737,43.8,24.4,14.9,7.0,4.9,-3.0,109.4,112.7,0.561,121,0.452,0.471,0.37,0.8,45.1,24.4,12.6,6.7,5.5,-0.9,111.1,111.8,0.566,0,01/22/2020
Brooklyn Nets,Los Angeles Lakers,0021900667,113,0.429,0.44,0.332,0.732,46.8,22.7,15.5,6.5,4.5,-2.2,105.3,107.5,0.542,128,0.795,0.484,0.359,0.739,45.2,25.6,14.6,8.5,7.2,7.6,112.9,105.4,0.576,0,01/23/2020
Cleveland Cavaliers,Washington Wizards,0021900666,112,0.273,0.45,0.343,0.762,44.6,21.6,16.5,6.9,3.3,-9.2,105.5,114.6,0.545,124,0.326,0.461,0.363,0.775,40.8,24.7,13.7,7.5,4.1,-5.2,110.4,115.6,0.561,0,01/23/2020
Portland Trail Blazers,Dallas Mavericks,0021900668,125,0.422,0.45,0.356,0.812,45.3,19.4,12.7,5.8,6.4,-2.2,110.1,112.2,0.555,133,0.628,0.462,0.362,0.771,47.4,24.1,12.8,6.3,4.7,7.0,116.0,109.2,0.58,0,01/23/2020
Golden State Warriors,Indiana Pacers,0021900679,118,0.217,0.428,0.334,0.812,43.1,24.0,14.3,8.2,4.4,-8.3,103.1,111.8,0.529,129,0.644,0.473,0.368,0.79,43.4,26.1,13.0,7.0,5.3,3.0,109.7,106.7,0.561,0,01/24/2020
San Antonio Spurs,Phoenix Suns,0021900678,99,0.465,0.472,0.37,0.8,45.0,24.2,12.6,6.7,5.5,-0.8,111.2,111.8,0.567,103,0.409,0.462,0.345,0.811,42.6,26.5,14.2,7.5,3.7,-1.0,109.8,110.7,0.568,0,01/24/2020
Chicago Bulls,Sacramento Kings,0021900674,81,0.37,0.437,0.348,0.768,42.2,22.5,15.0,9.9,4.2,-1.9,104.7,106.6,0.541,98,0.341,0.454,0.353,0.768,42.6,22.8,15.1,7.6,4.2,-3.7,107.0,110.5,0.553,0,01/24/2020
New York Knicks,Toronto Raptors,0021900672,112,0.267,0.433,0.338,0.694,46.3,21.2,14.0,7.7,4.6,-8.0,104.3,112.2,0.521,118,0.682,0.453,0.374,0.796,45.2,25.1,14.6,8.5,5.0,5.9,110.1,104.1,0.567,0,01/24/2020
Orlando Magic,Boston Celtics,0021900671,98,0.467,0.434,0.338,0.764,45.6,22.9,13.0,8.7,6.0,-0.3,105.4,106.0,0.53,109,0.674,0.461,0.357,0.801,45.6,23.5,13.6,8.3,5.8,7.1,112.3,105.3,0.566,0,01/24/2020
Miami Heat,LA Clippers,0021900673,117,0.705,0.473,0.379,0.775,45.1,25.1,15.6,7.2,4.1,3.7,111.3,108.0,0.588,122,0.689,0.462,0.356,0.781,46.6,22.7,14.9,7.4,4.9,6.0,112.0,105.9,0.568,0,01/24/2020
Detroit Pistons,Memphis Grizzlies,0021900670,112,0.378,0.469,0.373,0.743,42.5,24.5,15.8,7.8,4.9,-1.4,109.7,110.8,0.571,125,0.455,0.47,0.357,0.787,43.9,26.9,14.8,7.6,5.3,-2.8,109.1,111.8,0.565,0,01/24/2020
Minnesota Timberwolves,Houston Rockets,0021900675,124,0.341,0.433,0.325,0.755,44.0,21.9,14.6,8.1,5.7,-3.3,106.0,109.3,0.541,131,0.628,0.453,0.346,0.782,45.3,20.7,14.5,7.5,4.7,4.2,113.2,109.1,0.576,0,01/24/2020
